충전소명,이용시간,충전기타입,주소,운영기관명,경도,위도,충전기ID,충전용량,시설_구분(대),시설_구분(소),시군구,데이터기준일자
롯데마트 장유점,10:00 ~ 23:00,DC콤보,경상남도 김해시 번화1로56번길 15롯데마트 장유점 지상 4층(300 롯데마트 롯데마트 장유점 지상 4층),이브이시스,128.8012957,35.1930412,12,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,01,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,02,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,03,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,04,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,05,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데마트 통영점 노외주차장,24시간 이용가능,DC콤보,경상남도 통영시 무전대로 65롯데마트 통영점 노외주차장(1069 롯데마트통영점),이브이시스,128.4282414,34.86058029,06,100kW,상업시설,마트(쇼핑몰),통영시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,01,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,02,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,03,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,04,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,05,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,06,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,07,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,08,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,09,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,DC콤보,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,10,30kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,11,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,12,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,13,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,14,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,15,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,16,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,17,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,18,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,19,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,20,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,21,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,22,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,23,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,24,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,25,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데몰 진주점,24시간 이용가능,AC완속,경상남도 진주시 동진로 440롯데몰 진주점 8층(옥상)주차장(롯데아울렛 진주점 롯데몰 진주점 8층(옥상)주차장),이브이시스,128.1396092,35.18003358,26,11kW,상업시설,백화점,진주시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,01,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,02,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,03,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,04,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,05,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,06,100kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,07,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,08,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,09,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,10,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,11,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,12,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,13,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,14,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,15,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,16,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,17,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,18,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,19,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,20,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,21,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,22,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,23,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,24,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,25,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,26,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,27,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,28,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,29,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
롯데아울렛 김해점,09:00 ~ 24:00,DC콤보,경상남도 김해시 장유로 469롯데아울렛 김해점(아울렛 김해점),이브이시스,128.8296,35.18506211,30,30kW,상업시설,마트(쇼핑몰),김해시 ,2024-03-14
